keyword,title,authors,keywords_in_description,description,goodreads_url
mental,Stitches: A Memoir,David Small,cancer,"A Publishers WeeklyTop Ten Best Book of the Year
An Amazon.com Top Ten Best Book of 2009
A Washington Post Book World's Ten Best Book of the Year
A California Literary ReviewBest Book of 2009
An L.A. Times Top 25 Non-Fiction Book of 2009
An NPR Best Book of the Year, Best Memoir
With this stunning graphic memoir, David Small takes readers on an unforgettable journey into the dark heart of his tumultuous childhood in 1950s Detroit, in a coming-of-age tale like no other.
At the age of fourteen, David awoke from a supposedly harmless operation to discover his throat had been slashed and one of his vocal chords removed, leaving him a virtual mute. No one had told him that he had cancer and was expected to die. The resulting silence was in keeping with the atmosphere of secrecy and repressed frustration that pervaded the Small household and revealed itself in the slamming of cupboard doors, the thumping of a punching bag, the beating of a drum.
Believing that they were doing their best, David's parents did just the reverse. David's mother held the family emotionally hostage with her furious withdrawals, even as she kept her emotions hidden -- including from herself. His father, rarely present, was a radiologist, and although David grew up looking at X-rays and drawing on X-ray paper, it would be years before he discovered the shocking consequences of his father's faith in science.
A work of great bravery and humanity, Stitchesis a gripping and ultimately redemptive story of a man's struggle to understand the past and reclaim his voice.",https://www.goodreads.com/book/show/6707734-stitches
mental,The Voyeurs,Gabrielle Bell Aaron Cometbus,,"The Voyeursis a real-time memoir of a turbulent five years in the life of renowned cartoonist, diarist, and filmmaker Gabrielle Bell. It collects episodes from her award-winning series Lucky, in which she travels to Tokyo, Paris, the South of France, and all over the United States, but remains anchored by her beloved Brooklyn, where sidekick Tony provides ongoing insight, offbeat humor, and enduring friendship.
""The Voyeursis the work of a mature writer, if not one of the most sincere voices of her literary generation. It's a fun, honest read that spans continents, relationships and life decisions. I loved it.""
-- Chris Ware, Acme Novelty Library
""As she watches other people living life, and watches herself watching them, Bell's pen becomes a kind of laser, first illuminating the surface distractions of the world, then scorching them away to reveal a deeper reality that is almost too painful and too beautiful to bear.""
-- Alison Bechdel, Fun Home
""A master of the exquisite detail, Bell provides a welcome peephole into our lives.""
-- Francoise Mouly, The New Yorker
""I don't think I could tolerate her if she wasn't so talented.""
-- Michel Gondry, Eternal Sunshine of the Spotless Mind
Gabrielle Bell's work has been selected for the 2007, 2009, 2010, and 2011 Houghton-Mifflin Best American Comicsand the Yale Anthology of Graphic Fiction, and has been featured in McSweeney's, The Believer, and Vicemagazines. 'Cecil and Jordan In New York,' the title story of her most recent book, was adapted for the screen by Bell and director Michel Gondry in the film anthology Tokyo!She lives in Brooklyn, New York.",https://www.goodreads.com/book/show/13592198-the-voyeurs
mental,Iron Man: Demon in a Bottle,David Michelinie John Romita Jr. Bob Layton Carmine Infantino,,"Iron Man faces his most untouchable foe in criminal industrialist Justin Hammer and his literal army of super villians! But can the armoured avenger overcome an even more implacable personal demon, invulnerable to technology or wealth?",https://www.goodreads.com/book/show/119501.Iron_Man
mental,Solutions and Other Problems,Allie Brosh,,"Allie Brosh, the ""gut-bustingly funny"" (NPR), award-winning, and #1 New York Timesbestselling author of Hyperbole and a Half, shares an all-new collection of autobiographical and illustrated essays.",https://www.goodreads.com/book/show/25330552-solutions-and-other-problems
mental,Forget Sorrow,Belle Yang,,"Celebrated artist and writer Belle Yang makes a stunning debut as a graphic memoirist with this story of crisis and survival. 
As a recent college grad, Belle Yang fled an abusive boyfriend who became a terrifying stalker. Back under the protection of her Old World Chinese parents, she sought escape in retelling and drawing her father's stories about his family in Manchuria during the Second World War. Fleeing the ravages of war, four brothers had reunited in the family home, where (like Belle) they chafed against a traditional father, the patriarch.
In Forget Sorrow, Belle weaves a story within a story as she sets her personal journey of self-discovery against her ancestral history--an epic drama of folly and betrayal, integrity and endurance during times of hunger, war, and Communist oppression. Recounting the lives and choices of her grandfather, his brothers, and her King Lear-like great-grandfather, Belle at last finds healing--and the strength to honor both her father and herself. .",https://www.goodreads.com/book/show/30848719-forget-sorrow
mental,"Bir Buçuk Abartı Talihsiz Durumlar, Kusurlu Başa Çıkma Çabaları, Kargaşa ve Başımıza Gelen Diğer Şeyler",Allie Brosh,,"Hem dokunakli, hem absurt hem de cok komik hyperboleandahalf.blogspot.com isimli blogun sahibi Amerikali Allie Brosh, inanilmaz derecede ilkel cizimleri esliginde hayata dair ne tespitte bulunsa, milyonlarca takipcisi tarafindan onaylaniyor. Gecmisine dair herhangi bir anisini komik cizimleri ve kisa cumlelerinden okudugunuz anda kahkahalara boguluyorsunuz; bir yandan da ""hakikaten ya"", ""bence de oyle"" gibi onama cumleleri agzinizdan cikiyor; Brosh'a hemen sempati beslemeye basliyorsunuz. Brosh'un grafik roman formatina yakin bir yerde duran otobiyografik ozgun eseri hem dokunakli, hem absurt hem de cok komik. Ask, hayat mucadelesi, korkular ve depresyon gibi modern insanin kaniksadigi meselelere cocuksu bir acidan bakan Brosh, yazmaya ilk olarak cocukken, annesi tarafindan tesvik edilmis-cunku annesi onu evin kedisini bantla sarmalamasina baska turlu engel olamamis). Brosh o gunden beri yazip cizmeye baslamis. Brosh'un cizimle ve yaziyla iliskisi cok dogal; ne sanat eseri ortaya koymaya ugrasiyor ne de kendini sakiniyor: Basarisinin altinda belki de bu ozguven yatiyor. (Zeynep Yosun Akverdi - Radikal Kitap)",https://www.goodreads.com/book/show/25506547-bir-bu-uk-abart-talihsiz-durumlar-kusurlu-ba-a-kma-abalar-karga-a
mental,"Ten Count, Vol. 2",Rihito Takarai,disorder,"Corporate secretary Shirotani suffers from obsessive-compulsive disorder in this doctor-patient romance fraught with compulsion!
Corporate secretary Shirotani suffers from obsessive-compulsive disorder. One day he meets Kurose, a therapist who offers to take him through a ten-step program to cure him of his compulsion. As the two go through each of the ten steps, Shirotani's attraction to his counselor grows.
Shirotani begins opening his heart to Kurose, until the counselor suddenly tells him that their sessions are over. Shocked, Shirotani withdraws into his home, refusing to come out. Out of the blue, Kurose texts him and asks to see him. What will Shirotani do when he finds out the secret Kurose has been hiding from him this whole time?",https://www.goodreads.com/book/show/29499010-ten-count-vol-2
mental,"Goodnight Punpun Omnibus (2-in-1 Edition), Vol. 4 (Goodnight Punpun Omnibus, #4)",Inio Asano,,"Punpun is having a coming-of-age story, but look out--his slice-of-life adolescence slices back.
This is Punpun Onodera's coming-of-age story. His parents' marriage is falling apart. His dad goes to jail, and his mom goes to the hospital. He has to live with his loser uncle. He has a crush on a girl who lives in a weird cult. Punpun tries talking with God about his problems, but God is a jerk. Punpun keeps hoping things will get better, but they really, really don't.
Like most kids his age, Punpun is in high school.
In fact, he made it into the best high school in town.
He is such a good student.
He studies so he doesn't have to think about his life.
Maybe a meteor will crash into Earth and destroy everything.
A guy can wish, Punpun...",https://www.goodreads.com/book/show/29499014-goodnight-punpun-omnibus-2-in-1-edition-vol-4
mental,Chasing Shadows,Swati Avasthi,,"Before: Corey, Holly, and Savitri are one unit--fast, strong, inseparable. Together they turn Chicago concrete and asphalt into a freerunner's jungle gym, ricocheting off walls, scaling buildings, leaping from rooftops to rooftop.
But acting like a superhero doesn't make you bulletproof...
After: Holly and Savitri are coming unglued. Holly says she's chasing Corey's killer, chasing revenge. Savitri fears Holly's just running wild--and leaving her behind. Friends should stand by each other in times of crisis. But can you hold on too tight? Too long?
In this intense novel, Swati Avasthi creates a gripping portrait of two girls teetering on the edge of grief and insanity. Two girls who will find out just how many ways there are to lose a friend...and how many ways to be lost.",https://www.goodreads.com/book/show/15756269-chasing-shadows
mental,Desconstruindo Una,Una,,"West Yorkshire, 1977. Um assassino em serie esta aterrorizando o pequeno condado ingles, e a policia encontra dificuldade em resolver o caso - mesmo tendo interrogado o assassino (sem o saber) nada menos que nove vezes. Enquanto a historia se desenvolve ao seu redor, Una, entao com 12 anos, vivencia uma serie de atos violentos pelos quais se culpa. Por meio de um entrelace de imagem e texto, Descontruindo Una examina o significado de se crescer em meio a uma cultura na qual a violencia masculina nao e punida ou questionada. Com uma retrospectiva de sua vida, Una explora sua experiencia e se pergunta se algo realmente mudou, desafiando a cultura que exige que as vitimas de violencia paguem por ela.",https://www.goodreads.com/book/show/34091832-desconstruindo-una
mental,What's Normal Anyway?,Morgan Boecher,,"How would you define normal? Is it when you wear shoes on your feet at the mall or eat toast for breakfast? Is it when you're female and feel like a woman? What happens when you go somewhere else and they don't even have shoes or toast, or when you're in a group of people who are female and don't feel at all like women? What's Normal Anyway? is a comic that discusses the trans male experience through the story of Mel, who takes the big risk of being himself and transitioning from female to male. This comic aims to add another voice representing a part of the wide spectrum of human diversity. And be funny about it too.",https://www.goodreads.com/book/show/18489328-what-s-normal-anyway
mental,Neurocomic,Hana Ros Matteo Farinella,,"Com'e fatto il nostro cervello ? Quali sono i meccanismi alla base della memoria? A cosa servono i neuroni, e come sono fatti ? Chi sei tu, davvero? ""Neurocomic"" e un viaggio onirico alla scoperta delle strabilianti funzioni del cervello umano. Risucchiato in una dimensione sconosciuta e straniante, il protagonista di quest'avventura si ritrovera a viaggiare tra foreste di neuroni e grotte della memoria, in compagnia di alcuni tra i piu grandi pionieri delle scienze neurologiche. Il disegnatore Matteo Farinella e la neuroscienziata Hana Ros sbrogliano la misteriosa matassa attorno ai segreti di un organo complesso e meraviglioso, creatore e motore di mondi infiniti.",https://www.goodreads.com/book/show/22741755-neurocomic
